0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Bullfighting	18.0
8	8	16	Bullfighting	18.0
9	9	18	Calf_roping	20.0
10	10	20	Calf_roping	20.0
11	11	22	Kneeling	73.0
12	12	24	Kneeling	73.0
13	13	26	Smoking_a_cigarette	142.0
14	14	28	Smoking_a_cigarette	142.0
15	15	30	Doing_step_aerobics	44.0
16	16	32	Doing_step_aerobics	44.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Waxing_skis	176.0
20	20	40	Waxing_skis	176.0
21	21	42	Table_soccer	155.0
22	22	44	Table_soccer	155.0
23	23	46	Vacuuming_floor	169.0
24	24	48	Vacuuming_floor	169.0
25	25	50	Drinking_coffee	45.0
26	26	52	Drinking_coffee	45.0
27	27	54	Trimming_branches_or_hedges	159.0
28	28	56	Trimming_branches_or_hedges	159.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Fixing_the_roof	49.0
32	32	64	Fixing_the_roof	49.0
33	33	66	Discus_throw	36.0
34	34	68	Discus_throw	36.0
35	35	70	Cutting_the_grass	33.0
36	36	72	Cutting_the_grass	33.0
37	37	74	Croquet	32.0
38	38	76	Croquet	32.0
39	39	78	Polishing_forniture	116.0
40	40	80	Polishing_forniture	116.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Brushing_teeth	16.0
44	44	88	Brushing_teeth	16.0
45	45	90	Doing_nails	43.0
46	46	92	Doing_nails	43.0
47	47	94	Tumbling	162.0
48	48	96	Tumbling	162.0
49	49	98	Brushing_hair	15.0
50	50	100	Brushing_hair	15.0
51	51	102	Shot_put	136.0
52	52	104	Shot_put	136.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Baking_cookies	5.0
56	56	112	Baking_cookies	5.0
57	57	114	Building_sandcastles	17.0
58	58	116	Building_sandcastles	17.0
59	59	118	Canoeing	22.0
60	60	120	Canoeing	22.0
61	61	122	Making_a_sandwich	80.0
62	62	124	Making_a_sandwich	80.0
63	63	126	Ballet	6.0
64	64	128	Ballet	6.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Spinning	147.0
68	68	136	Spinning	147.0
69	69	138	Washing_dishes	173.0
70	70	140	Washing_dishes	173.0
71	71	142	Spread_mulch	148.0
72	72	144	Spread_mulch	148.0
73	73	146	Horseback_riding	65.0
74	74	148	Horseback_riding	65.0
75	75	150	Scuba_diving	133.0
76	76	152	Scuba_diving	133.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Playing_beach_volleyball	95.0
80	80	160	Playing_beach_volleyball	95.0
81	81	162	Mooping_floor	83.0
82	82	164	Mooping_floor	83.0
83	83	166	Playing_bagpipes	94.0
84	84	168	Playing_bagpipes	94.0
85	85	170	Tai_chi	156.0
86	86	172	Tai_chi	156.0
87	87	174	Painting	86.0
88	88	176	Painting	86.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	BMX	4.0
92	92	184	BMX	4.0
93	93	186	Sharpening_knives	134.0
94	94	188	Sharpening_knives	134.0
95	95	190	Wrapping_presents	179.0
96	96	192	Wrapping_presents	179.0
97	97	194	Decorating_the_Christmas_tree	34.0
98	98	196	Decorating_the_Christmas_tree	34.0
99	99	198	Hitting_a_pinata	63.0
100	100	200	Hitting_a_pinata	63.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Ping-pong	89.0
104	104	208	Ping-pong	89.0
105	105	210	Playing_accordion	92.0
106	106	212	Playing_accordion	92.0
107	107	214	Throwing_darts	158.0
108	108	216	Throwing_darts	158.0
109	109	218	Hurling	67.0
110	110	220	Hurling	67.0
111	111	222	Rock-paper-scissors	128.0
112	112	224	Rock-paper-scissors	128.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Welding	177.0
116	116	232	Welding	177.0
117	117	234	Making_a_cake	78.0
118	118	236	Making_a_cake	78.0
119	119	238	Shuffleboard	138.0
120	120	240	Shuffleboard	138.0
121	121	242	Paintball	85.0
122	122	244	Paintball	85.0
123	123	246	Waterskiing	175.0
124	124	248	Waterskiing	175.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Playing_saxophone	111.0
128	128	256	Playing_saxophone	111.0
129	129	258	Doing_fencing	39.0
130	130	260	Doing_fencing	39.0
131	131	262	Archery	1.0
132	132	264	Archery	1.0
133	133	266	Making_an_omelette	81.0
134	134	268	Making_an_omelette	81.0
135	135	270	Fun_sliding_down	50.0
136	136	272	Fun_sliding_down	50.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Running_a_marathon	131.0
140	140	280	Running_a_marathon	131.0
141	141	282	Hammer_throw	57.0
142	142	284	Hammer_throw	57.0
143	143	286	Pole_vault	115.0
144	144	288	Pole_vault	115.0
145	145	290	Blow-drying_hair	12.0
146	146	292	Blow-drying_hair	12.0
147	147	294	Longboarding	77.0
148	148	296	Longboarding	77.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
