0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Javelin_throw	70.0
8	8	16	Javelin_throw	70.0
9	9	18	Getting_a_haircut	52.0
10	10	20	Getting_a_haircut	52.0
11	11	22	Mixing_drinks	82.0
12	12	24	Mixing_drinks	82.0
13	13	26	Blow-drying_hair	12.0
14	14	28	Blow-drying_hair	12.0
15	15	30	Playing_flauta	100.0
16	16	32	Playing_flauta	100.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Sailing	132.0
20	20	40	Sailing	132.0
21	21	42	Bathing_dog	7.0
22	22	44	Bathing_dog	7.0
23	23	46	Walking_the_dog	172.0
24	24	48	Walking_the_dog	172.0
25	25	50	Having_an_ice_cream	61.0
26	26	52	Having_an_ice_cream	61.0
27	27	54	Springboard_diving	149.0
28	28	56	Springboard_diving	149.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Rock_climbing	127.0
32	32	64	Rock_climbing	127.0
33	33	66	Using_the_monkey_bar	165.0
34	34	68	Using_the_monkey_bar	165.0
35	35	70	Snowboarding	146.0
36	36	72	Snowboarding	146.0
37	37	74	Hammer_throw	57.0
38	38	76	Hammer_throw	57.0
39	39	78	Kayaking	71.0
40	40	80	Kayaking	71.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Rock-paper-scissors	128.0
44	44	88	Rock-paper-scissors	128.0
45	45	90	Paintball	85.0
46	46	92	Paintball	85.0
47	47	94	Swimming	153.0
48	48	96	Swimming	153.0
49	49	98	Baton_twirling	8.0
50	50	100	Baton_twirling	8.0
51	51	102	Camel_ride	21.0
52	52	104	Camel_ride	21.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Mowing_the_lawn	84.0
56	56	112	Mowing_the_lawn	84.0
57	57	114	Vacuuming_floor	169.0
58	58	116	Vacuuming_floor	169.0
59	59	118	Hopscotch	64.0
60	60	120	Hopscotch	64.0
61	61	122	Triple_jump	160.0
62	62	124	Triple_jump	160.0
63	63	126	Playing_lacrosse	105.0
64	64	128	Playing_lacrosse	105.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Ping-pong	89.0
68	68	136	Ping-pong	89.0
69	69	138	Bullfighting	18.0
70	70	140	Bullfighting	18.0
71	71	142	Trimming_branches_or_hedges	159.0
72	72	144	Trimming_branches_or_hedges	159.0
73	73	146	Baking_cookies	5.0
74	74	148	Baking_cookies	5.0
75	75	150	Doing_step_aerobics	44.0
76	76	152	Doing_step_aerobics	44.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Using_the_rowing_machine	167.0
80	80	160	Using_the_rowing_machine	167.0
81	81	162	Skateboarding	139.0
82	82	164	Skateboarding	139.0
83	83	166	Spinning	147.0
84	84	168	Spinning	147.0
85	85	170	Cleaning_windows	30.0
86	86	172	Cleaning_windows	30.0
87	87	174	Horseback_riding	65.0
88	88	176	Horseback_riding	65.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Laying_tile	75.0
92	92	184	Laying_tile	75.0
93	93	186	Sharpening_knives	134.0
94	94	188	Sharpening_knives	134.0
95	95	190	Kneeling	73.0
96	96	192	Kneeling	73.0
97	97	194	Playing_piano	106.0
98	98	196	Playing_piano	106.0
99	99	198	Pole_vault	115.0
100	100	200	Pole_vault	115.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Using_uneven_bars	168.0
104	104	208	Using_uneven_bars	168.0
105	105	210	Fun_sliding_down	50.0
106	106	212	Fun_sliding_down	50.0
107	107	214	Sumo	151.0
108	108	216	Sumo	151.0
109	109	218	Playing_accordion	92.0
110	110	220	Playing_accordion	92.0
111	111	222	Starting_a_campfire	150.0
112	112	224	Starting_a_campfire	150.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Playing_guitarra	101.0
116	116	232	Playing_guitarra	101.0
117	117	234	Archery	1.0
118	118	236	Archery	1.0
119	119	238	Beer_pong	10.0
120	120	240	Beer_pong	10.0
121	121	242	Hurling	67.0
122	122	244	Hurling	67.0
123	123	246	Surfing	152.0
124	124	248	Surfing	152.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Volleyball	170.0
128	128	256	Volleyball	170.0
129	129	258	Washing_dishes	173.0
130	130	260	Washing_dishes	173.0
131	131	262	Waxing_skis	176.0
132	132	264	Waxing_skis	176.0
133	133	266	Waterskiing	175.0
134	134	268	Waterskiing	175.0
135	135	270	Shuffleboard	138.0
136	136	272	Shuffleboard	138.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Using_the_pommel_horse	166.0
140	140	280	Using_the_pommel_horse	166.0
141	141	282	Tai_chi	156.0
142	142	284	Tai_chi	156.0
143	143	286	Washing_hands	174.0
144	144	288	Washing_hands	174.0
145	145	290	Wrapping_presents	179.0
146	146	292	Wrapping_presents	179.0
147	147	294	Putting_on_makeup	122.0
148	148	296	Putting_on_makeup	122.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
