0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Vacuuming_floor	169.0
8	8	16	Vacuuming_floor	169.0
9	9	18	Mowing_the_lawn	84.0
10	10	20	Mowing_the_lawn	84.0
11	11	22	Getting_a_piercing	53.0
12	12	24	Getting_a_piercing	53.0
13	13	26	Baking_cookies	5.0
14	14	28	Baking_cookies	5.0
15	15	30	Having_an_ice_cream	61.0
16	16	32	Having_an_ice_cream	61.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Mixing_drinks	82.0
20	20	40	Mixing_drinks	82.0
21	21	42	Knitting	74.0
22	22	44	Knitting	74.0
23	23	46	Rope_skipping	130.0
24	24	48	Rope_skipping	130.0
25	25	50	Painting_furniture	88.0
26	26	52	Painting_furniture	88.0
27	27	54	Assembling_bicycle	3.0
28	28	56	Assembling_bicycle	3.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Doing_kickboxing	41.0
32	32	64	Doing_kickboxing	41.0
33	33	66	Doing_crunches	38.0
34	34	68	Doing_crunches	38.0
35	35	70	Bathing_dog	7.0
36	36	72	Bathing_dog	7.0
37	37	74	Playing_flauta	100.0
38	38	76	Playing_flauta	100.0
39	39	78	Snow_tubing	145.0
40	40	80	Snow_tubing	145.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Shoveling_snow	137.0
44	44	88	Shoveling_snow	137.0
45	45	90	Making_a_lemonade	79.0
46	46	92	Making_a_lemonade	79.0
47	47	94	Braiding_hair	13.0
48	48	96	Braiding_hair	13.0
49	49	98	Brushing_hair	15.0
50	50	100	Brushing_hair	15.0
51	51	102	Table_soccer	155.0
52	52	104	Table_soccer	155.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Putting_on_makeup	122.0
56	56	112	Putting_on_makeup	122.0
57	57	114	Triple_jump	160.0
58	58	116	Triple_jump	160.0
59	59	118	Brushing_teeth	16.0
60	60	120	Brushing_teeth	16.0
61	61	122	Playing_rubik_cube	110.0
62	62	124	Playing_rubik_cube	110.0
63	63	126	Cricket	31.0
64	64	128	Cricket	31.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Rafting	124.0
68	68	136	Rafting	124.0
69	69	138	Bungee_jumping	19.0
70	70	140	Bungee_jumping	19.0
71	71	142	Javelin_throw	70.0
72	72	144	Javelin_throw	70.0
73	73	146	Washing_dishes	173.0
74	74	148	Washing_dishes	173.0
75	75	150	Cleaning_sink	29.0
76	76	152	Cleaning_sink	29.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Zumba	180.0
80	80	160	Zumba	180.0
81	81	162	Volleyball	170.0
82	82	164	Volleyball	170.0
83	83	166	Hitting_a_pinata	63.0
84	84	168	Hitting_a_pinata	63.0
85	85	170	Belly_dance	11.0
86	86	172	Belly_dance	11.0
87	87	174	Trimming_branches_or_hedges	159.0
88	88	176	Trimming_branches_or_hedges	159.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Wakeboarding	171.0
92	92	184	Wakeboarding	171.0
93	93	186	Playing_squash	112.0
94	94	188	Playing_squash	112.0
95	95	190	Shaving	135.0
96	96	192	Shaving	135.0
97	97	194	Starting_a_campfire	150.0
98	98	196	Starting_a_campfire	150.0
99	99	198	Decorating_the_Christmas_tree	34.0
100	100	200	Decorating_the_Christmas_tree	34.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Doing_step_aerobics	44.0
104	104	208	Doing_step_aerobics	44.0
105	105	210	Hopscotch	64.0
106	106	212	Hopscotch	64.0
107	107	214	Playing_ice_hockey	103.0
108	108	216	Playing_ice_hockey	103.0
109	109	218	Raking_leaves	125.0
110	110	220	Raking_leaves	125.0
111	111	222	Long_jump	76.0
112	112	224	Long_jump	76.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Riding_bumper_cars	126.0
116	116	232	Riding_bumper_cars	126.0
117	117	234	Windsurfing	178.0
118	118	236	Windsurfing	178.0
119	119	238	Shot_put	136.0
120	120	240	Shot_put	136.0
121	121	242	Rock_climbing	127.0
122	122	244	Rock_climbing	127.0
123	123	246	Fun_sliding_down	50.0
124	124	248	Fun_sliding_down	50.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Archery	1.0
128	128	256	Archery	1.0
129	129	258	Sailing	132.0
130	130	260	Sailing	132.0
131	131	262	Doing_fencing	39.0
132	132	264	Doing_fencing	39.0
133	133	266	Blow-drying_hair	12.0
134	134	268	Blow-drying_hair	12.0
135	135	270	Skiing	140.0
136	136	272	Skiing	140.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Horseback_riding	65.0
140	140	280	Horseback_riding	65.0
141	141	282	Springboard_diving	149.0
142	142	284	Springboard_diving	149.0
143	143	286	Using_the_pommel_horse	166.0
144	144	288	Using_the_pommel_horse	166.0
145	145	290	Using_uneven_bars	168.0
146	146	292	Using_uneven_bars	168.0
147	147	294	Smoking_a_cigarette	142.0
148	148	296	Smoking_a_cigarette	142.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
