0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Ping-pong	89.0
8	8	16	Ping-pong	89.0
9	9	18	Shuffleboard	138.0
10	10	20	Shuffleboard	138.0
11	11	22	Using_the_balance_beam	164.0
12	12	24	Using_the_balance_beam	164.0
13	13	26	Kayaking	71.0
14	14	28	Kayaking	71.0
15	15	30	Arm_wrestling	2.0
16	16	32	Arm_wrestling	2.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Baton_twirling	8.0
20	20	40	Baton_twirling	8.0
21	21	42	Horseback_riding	65.0
22	22	44	Horseback_riding	65.0
23	23	46	Kite_flying	72.0
24	24	48	Kite_flying	72.0
25	25	50	Playing_racquetball	109.0
26	26	52	Playing_racquetball	109.0
27	27	54	Tug_of_war	161.0
28	28	56	Tug_of_war	161.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Hanging_wallpaper	60.0
32	32	64	Hanging_wallpaper	60.0
33	33	66	Bungee_jumping	19.0
34	34	68	Bungee_jumping	19.0
35	35	70	Brushing_teeth	16.0
36	36	72	Brushing_teeth	16.0
37	37	74	Shaving	135.0
38	38	76	Shaving	135.0
39	39	78	Building_sandcastles	17.0
40	40	80	Building_sandcastles	17.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Hand_car_wash	58.0
44	44	88	Hand_car_wash	58.0
45	45	90	Hurling	67.0
46	46	92	Hurling	67.0
47	47	94	Elliptical_trainer	47.0
48	48	96	Elliptical_trainer	47.0
49	49	98	Skiing	140.0
50	50	100	Skiing	140.0
51	51	102	Swinging_at_the_playground	154.0
52	52	104	Swinging_at_the_playground	154.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Triple_jump	160.0
56	56	112	Triple_jump	160.0
57	57	114	Calf_roping	20.0
58	58	116	Calf_roping	20.0
59	59	118	Doing_nails	43.0
60	60	120	Doing_nails	43.0
61	61	122	Playing_accordion	92.0
62	62	124	Playing_accordion	92.0
63	63	126	Playing_flauta	100.0
64	64	128	Playing_flauta	100.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Plastering	90.0
68	68	136	Plastering	90.0
69	69	138	Playing_saxophone	111.0
70	70	140	Playing_saxophone	111.0
71	71	142	Using_the_pommel_horse	166.0
72	72	144	Using_the_pommel_horse	166.0
73	73	146	Baking_cookies	5.0
74	74	148	Baking_cookies	5.0
75	75	150	Playing_ice_hockey	103.0
76	76	152	Playing_ice_hockey	103.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Playing_kickball	104.0
80	80	160	Playing_kickball	104.0
81	81	162	Playing_piano	106.0
82	82	164	Playing_piano	106.0
83	83	166	Grooming_dog	55.0
84	84	168	Grooming_dog	55.0
85	85	170	Doing_fencing	39.0
86	86	172	Doing_fencing	39.0
87	87	174	Washing_dishes	173.0
88	88	176	Washing_dishes	173.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Sharpening_knives	134.0
92	92	184	Sharpening_knives	134.0
93	93	186	Beach_soccer	9.0
94	94	188	Beach_soccer	9.0
95	95	190	Waterskiing	175.0
96	96	192	Waterskiing	175.0
97	97	194	Playing_rubik_cube	110.0
98	98	196	Playing_rubik_cube	110.0
99	99	198	Preparing_pasta	119.0
100	100	200	Preparing_pasta	119.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Playing_water_polo	114.0
104	104	208	Playing_water_polo	114.0
105	105	210	Spread_mulch	148.0
106	106	212	Spread_mulch	148.0
107	107	214	Surfing	152.0
108	108	216	Surfing	152.0
109	109	218	Brushing_hair	15.0
110	110	220	Brushing_hair	15.0
111	111	222	Playing_harmonica	102.0
112	112	224	Playing_harmonica	102.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Mooping_floor	83.0
116	116	232	Mooping_floor	83.0
117	117	234	Paintball	85.0
118	118	236	Paintball	85.0
119	119	238	Mixing_drinks	82.0
120	120	240	Mixing_drinks	82.0
121	121	242	Clean_and_jerk	27.0
122	122	244	Clean_and_jerk	27.0
123	123	246	Hopscotch	64.0
124	124	248	Hopscotch	64.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Preparing_salad	120.0
128	128	256	Preparing_salad	120.0
129	129	258	Zumba	180.0
130	130	260	Zumba	180.0
131	131	262	Cleaning_sink	29.0
132	132	264	Cleaning_sink	29.0
133	133	266	Tumbling	162.0
134	134	268	Tumbling	162.0
135	135	270	Making_a_lemonade	79.0
136	136	272	Making_a_lemonade	79.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Swimming	153.0
140	140	280	Swimming	153.0
141	141	282	Archery	1.0
142	142	284	Archery	1.0
143	143	286	Scuba_diving	133.0
144	144	288	Scuba_diving	133.0
145	145	290	Sailing	132.0
146	146	292	Sailing	132.0
147	147	294	Putting_on_shoes	123.0
148	148	296	Putting_on_shoes	123.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
