0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Playing_rubik_cube	110.0
8	8	16	Playing_rubik_cube	110.0
9	9	18	Doing_karate	40.0
10	10	20	Doing_karate	40.0
11	11	22	Tumbling	162.0
12	12	24	Tumbling	162.0
13	13	26	Camel_ride	21.0
14	14	28	Camel_ride	21.0
15	15	30	Playing_kickball	104.0
16	16	32	Playing_kickball	104.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Hopscotch	64.0
20	20	40	Hopscotch	64.0
21	21	42	Playing_beach_volleyball	95.0
22	22	44	Playing_beach_volleyball	95.0
23	23	46	Rollerblading	129.0
24	24	48	Rollerblading	129.0
25	25	50	Springboard_diving	149.0
26	26	52	Springboard_diving	149.0
27	27	54	Polishing_shoes	117.0
28	28	56	Polishing_shoes	117.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Using_the_rowing_machine	167.0
32	32	64	Using_the_rowing_machine	167.0
33	33	66	Sailing	132.0
34	34	68	Sailing	132.0
35	35	70	Kneeling	73.0
36	36	72	Kneeling	73.0
37	37	74	Shoveling_snow	137.0
38	38	76	Shoveling_snow	137.0
39	39	78	Making_a_sandwich	80.0
40	40	80	Making_a_sandwich	80.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Dodgeball	37.0
44	44	88	Dodgeball	37.0
45	45	90	Waxing_skis	176.0
46	46	92	Waxing_skis	176.0
47	47	94	Tai_chi	156.0
48	48	96	Tai_chi	156.0
49	49	98	Laying_tile	75.0
50	50	100	Laying_tile	75.0
51	51	102	Swimming	153.0
52	52	104	Swimming	153.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Spinning	147.0
56	56	112	Spinning	147.0
57	57	114	Smoking_a_cigarette	142.0
58	58	116	Smoking_a_cigarette	142.0
59	59	118	Mixing_drinks	82.0
60	60	120	Mixing_drinks	82.0
61	61	122	Fixing_bicycle	48.0
62	62	124	Fixing_bicycle	48.0
63	63	126	Mowing_the_lawn	84.0
64	64	128	Mowing_the_lawn	84.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Hand_car_wash	58.0
68	68	136	Hand_car_wash	58.0
69	69	138	Rock_climbing	127.0
70	70	140	Rock_climbing	127.0
71	71	142	Getting_a_haircut	52.0
72	72	144	Getting_a_haircut	52.0
73	73	146	Snatch	144.0
74	74	148	Snatch	144.0
75	75	150	High_jump	62.0
76	76	152	High_jump	62.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Spread_mulch	148.0
80	80	160	Spread_mulch	148.0
81	81	162	Shuffleboard	138.0
82	82	164	Shuffleboard	138.0
83	83	166	Snowboarding	146.0
84	84	168	Snowboarding	146.0
85	85	170	Playing_polo	107.0
86	86	172	Playing_polo	107.0
87	87	174	Playing_badminton	93.0
88	88	176	Playing_badminton	93.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Building_sandcastles	17.0
92	92	184	Building_sandcastles	17.0
93	93	186	Brushing_hair	15.0
94	94	188	Brushing_hair	15.0
95	95	190	Doing_motocross	42.0
96	96	192	Doing_motocross	42.0
97	97	194	Cleaning_shoes	28.0
98	98	196	Cleaning_shoes	28.0
99	99	198	Preparing_pasta	119.0
100	100	200	Preparing_pasta	119.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Zumba	180.0
104	104	208	Zumba	180.0
105	105	210	Playing_racquetball	109.0
106	106	212	Playing_racquetball	109.0
107	107	214	Skateboarding	139.0
108	108	216	Skateboarding	139.0
109	109	218	Starting_a_campfire	150.0
110	110	220	Starting_a_campfire	150.0
111	111	222	Trimming_branches_or_hedges	159.0
112	112	224	Trimming_branches_or_hedges	159.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Doing_fencing	39.0
116	116	232	Doing_fencing	39.0
117	117	234	Playing_saxophone	111.0
118	118	236	Playing_saxophone	111.0
119	119	238	Hurling	67.0
120	120	240	Hurling	67.0
121	121	242	Windsurfing	178.0
122	122	244	Windsurfing	178.0
123	123	246	Fixing_the_roof	49.0
124	124	248	Fixing_the_roof	49.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Elliptical_trainer	47.0
128	128	256	Elliptical_trainer	47.0
129	129	258	Clean_and_jerk	27.0
130	130	260	Clean_and_jerk	27.0
131	131	262	Making_an_omelette	81.0
132	132	264	Making_an_omelette	81.0
133	133	266	Doing_kickboxing	41.0
134	134	268	Doing_kickboxing	41.0
135	135	270	Playing_field_hockey	99.0
136	136	272	Playing_field_hockey	99.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Playing_ice_hockey	103.0
140	140	280	Playing_ice_hockey	103.0
141	141	282	Brushing_teeth	16.0
142	142	284	Brushing_teeth	16.0
143	143	286	Carving_jack-o-lanterns	24.0
144	144	288	Carving_jack-o-lanterns	24.0
145	145	290	Volleyball	170.0
146	146	292	Volleyball	170.0
147	147	294	Playing_accordion	92.0
148	148	296	Playing_accordion	92.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
