0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Hula_hoop	66.0
8	8	16	Hula_hoop	66.0
9	9	18	Using_the_monkey_bar	165.0
10	10	20	Using_the_monkey_bar	165.0
11	11	22	Cutting_the_grass	33.0
12	12	24	Cutting_the_grass	33.0
13	13	26	Zumba	180.0
14	14	28	Zumba	180.0
15	15	30	Discus_throw	36.0
16	16	32	Discus_throw	36.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Wrapping_presents	179.0
20	20	40	Wrapping_presents	179.0
21	21	42	Cricket	31.0
22	22	44	Cricket	31.0
23	23	46	Polishing_forniture	116.0
24	24	48	Polishing_forniture	116.0
25	25	50	Shaving	135.0
26	26	52	Shaving	135.0
27	27	54	Fixing_the_roof	49.0
28	28	56	Fixing_the_roof	49.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Table_soccer	155.0
32	32	64	Table_soccer	155.0
33	33	66	Having_an_ice_cream	61.0
34	34	68	Having_an_ice_cream	61.0
35	35	70	Playing_congas	97.0
36	36	72	Playing_congas	97.0
37	37	74	Snatch	144.0
38	38	76	Snatch	144.0
39	39	78	Beer_pong	10.0
40	40	80	Beer_pong	10.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Trimming_branches_or_hedges	159.0
44	44	88	Trimming_branches_or_hedges	159.0
45	45	90	Skiing	140.0
46	46	92	Skiing	140.0
47	47	94	Playing_blackjack	96.0
48	48	96	Playing_blackjack	96.0
49	49	98	Ballet	6.0
50	50	100	Ballet	6.0
51	51	102	Bathing_dog	7.0
52	52	104	Bathing_dog	7.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Doing_fencing	39.0
56	56	112	Doing_fencing	39.0
57	57	114	Skateboarding	139.0
58	58	116	Skateboarding	139.0
59	59	118	Breakdancing	14.0
60	60	120	Breakdancing	14.0
61	61	122	Plataform_diving	91.0
62	62	124	Plataform_diving	91.0
63	63	126	Raking_leaves	125.0
64	64	128	Raking_leaves	125.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Using_the_balance_beam	164.0
68	68	136	Using_the_balance_beam	164.0
69	69	138	Long_jump	76.0
70	70	140	Long_jump	76.0
71	71	142	Throwing_darts	158.0
72	72	144	Throwing_darts	158.0
73	73	146	Playing_guitarra	101.0
74	74	148	Playing_guitarra	101.0
75	75	150	Surfing	152.0
76	76	152	Surfing	152.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Doing_step_aerobics	44.0
80	80	160	Doing_step_aerobics	44.0
81	81	162	Waxing_skis	176.0
82	82	164	Waxing_skis	176.0
83	83	166	Hurling	67.0
84	84	168	Hurling	67.0
85	85	170	Drum_corps	46.0
86	86	172	Drum_corps	46.0
87	87	174	Hitting_a_pinata	63.0
88	88	176	Hitting_a_pinata	63.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Putting_in_contact_lenses	121.0
92	92	184	Putting_in_contact_lenses	121.0
93	93	186	Paintball	85.0
94	94	188	Paintball	85.0
95	95	190	Playing_rubik_cube	110.0
96	96	192	Playing_rubik_cube	110.0
97	97	194	Making_an_omelette	81.0
98	98	196	Making_an_omelette	81.0
99	99	198	Playing_badminton	93.0
100	100	200	Playing_badminton	93.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Doing_karate	40.0
104	104	208	Doing_karate	40.0
105	105	210	Hand_car_wash	58.0
106	106	212	Hand_car_wash	58.0
107	107	214	Using_the_pommel_horse	166.0
108	108	216	Using_the_pommel_horse	166.0
109	109	218	Cleaning_shoes	28.0
110	110	220	Cleaning_shoes	28.0
111	111	222	Rollerblading	129.0
112	112	224	Rollerblading	129.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Getting_a_piercing	53.0
116	116	232	Getting_a_piercing	53.0
117	117	234	Playing_accordion	92.0
118	118	236	Playing_accordion	92.0
119	119	238	Swimming	153.0
120	120	240	Swimming	153.0
121	121	242	Spinning	147.0
122	122	244	Spinning	147.0
123	123	246	Plastering	90.0
124	124	248	Plastering	90.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Sailing	132.0
128	128	256	Sailing	132.0
129	129	258	Fixing_bicycle	48.0
130	130	260	Fixing_bicycle	48.0
131	131	262	Brushing_hair	15.0
132	132	264	Brushing_hair	15.0
133	133	266	Brushing_teeth	16.0
134	134	268	Brushing_teeth	16.0
135	135	270	Preparing_pasta	119.0
136	136	272	Preparing_pasta	119.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Vacuuming_floor	169.0
140	140	280	Vacuuming_floor	169.0
141	141	282	Shot_put	136.0
142	142	284	Shot_put	136.0
143	143	286	Putting_on_makeup	122.0
144	144	288	Putting_on_makeup	122.0
145	145	290	Rock_climbing	127.0
146	146	292	Rock_climbing	127.0
147	147	294	Wakeboarding	171.0
148	148	296	Wakeboarding	171.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
