0	0	0	Rest	181.0
1	1	2	Rest	181.0
2	2	4	Rest	181.0
3	3	6	Rest	181.0
4	4	8	Rest	181.0
5	5	10	Rest	181.0
6	6	12	Rest	181.0
7	7	14	Shoveling_snow	137.0
8	8	16	Shoveling_snow	137.0
9	9	18	Cleaning_sink	29.0
10	10	20	Cleaning_sink	29.0
11	11	22	Mowing_the_lawn	84.0
12	12	24	Mowing_the_lawn	84.0
13	13	26	Waterskiing	175.0
14	14	28	Waterskiing	175.0
15	15	30	Swimming	153.0
16	16	32	Swimming	153.0
17	17	34	Rest	181.0
18	18	36	Rest	181.0
19	19	38	Tai_chi	156.0
20	20	40	Tai_chi	156.0
21	21	42	Tumbling	162.0
22	22	44	Tumbling	162.0
23	23	46	Playing_piano	106.0
24	24	48	Playing_piano	106.0
25	25	50	Shuffleboard	138.0
26	26	52	Shuffleboard	138.0
27	27	54	Sumo	151.0
28	28	56	Sumo	151.0
29	29	58	Rest	181.0
30	30	60	Rest	181.0
31	31	62	Hand_car_wash	58.0
32	32	64	Hand_car_wash	58.0
33	33	66	Mixing_drinks	82.0
34	34	68	Mixing_drinks	82.0
35	35	70	Playing_water_polo	114.0
36	36	72	Playing_water_polo	114.0
37	37	74	Cricket	31.0
38	38	76	Cricket	31.0
39	39	78	Fixing_bicycle	48.0
40	40	80	Fixing_bicycle	48.0
41	41	82	Rest	181.0
42	42	84	Rest	181.0
43	43	86	Painting_furniture	88.0
44	44	88	Painting_furniture	88.0
45	45	90	Playing_beach_volleyball	95.0
46	46	92	Playing_beach_volleyball	95.0
47	47	94	Vacuuming_floor	169.0
48	48	96	Vacuuming_floor	169.0
49	49	98	Doing_motocross	42.0
50	50	100	Doing_motocross	42.0
51	51	102	Calf_roping	20.0
52	52	104	Calf_roping	20.0
53	53	106	Rest	181.0
54	54	108	Rest	181.0
55	55	110	Playing_accordion	92.0
56	56	112	Playing_accordion	92.0
57	57	114	Playing_flauta	100.0
58	58	116	Playing_flauta	100.0
59	59	118	Playing_squash	112.0
60	60	120	Playing_squash	112.0
61	61	122	Shaving	135.0
62	62	124	Shaving	135.0
63	63	126	Discus_throw	36.0
64	64	128	Discus_throw	36.0
65	65	130	Rest	181.0
66	66	132	Rest	181.0
67	67	134	Using_the_rowing_machine	167.0
68	68	136	Using_the_rowing_machine	167.0
69	69	138	Triple_jump	160.0
70	70	140	Triple_jump	160.0
71	71	142	Doing_nails	43.0
72	72	144	Doing_nails	43.0
73	73	146	Ironing_clothes	69.0
74	74	148	Ironing_clothes	69.0
75	75	150	Brushing_teeth	16.0
76	76	152	Brushing_teeth	16.0
77	77	154	Rest	181.0
78	78	156	Rest	181.0
79	79	158	Sharpening_knives	134.0
80	80	160	Sharpening_knives	134.0
81	81	162	Hopscotch	64.0
82	82	164	Hopscotch	64.0
83	83	166	Starting_a_campfire	150.0
84	84	168	Starting_a_campfire	150.0
85	85	170	Getting_a_tattoo	54.0
86	86	172	Getting_a_tattoo	54.0
87	87	174	Doing_step_aerobics	44.0
88	88	176	Doing_step_aerobics	44.0
89	89	178	Rest	181.0
90	90	180	Rest	181.0
91	91	182	Rock_climbing	127.0
92	92	184	Rock_climbing	127.0
93	93	186	Beer_pong	10.0
94	94	188	Beer_pong	10.0
95	95	190	Playing_congas	97.0
96	96	192	Playing_congas	97.0
97	97	194	Smoking_a_cigarette	142.0
98	98	196	Smoking_a_cigarette	142.0
99	99	198	Laying_tile	75.0
100	100	200	Laying_tile	75.0
101	101	202	Rest	181.0
102	102	204	Rest	181.0
103	103	206	Kneeling	73.0
104	104	208	Kneeling	73.0
105	105	210	Drinking_coffee	45.0
106	106	212	Drinking_coffee	45.0
107	107	214	Slacklining	141.0
108	108	216	Slacklining	141.0
109	109	218	Cheerleading	25.0
110	110	220	Cheerleading	25.0
111	111	222	Snowboarding	146.0
112	112	224	Snowboarding	146.0
113	113	226	Rest	181.0
114	114	228	Rest	181.0
115	115	230	Hanging_wallpaper	60.0
116	116	232	Hanging_wallpaper	60.0
117	117	234	Washing_hands	174.0
118	118	236	Washing_hands	174.0
119	119	238	Fun_sliding_down	50.0
120	120	240	Fun_sliding_down	50.0
121	121	242	Hand_washing_clothes	59.0
122	122	244	Hand_washing_clothes	59.0
123	123	246	Scuba_diving	133.0
124	124	248	Scuba_diving	133.0
125	125	250	Rest	181.0
126	126	252	Rest	181.0
127	127	254	Washing_dishes	173.0
128	128	256	Washing_dishes	173.0
129	129	258	Pole_vault	115.0
130	130	260	Pole_vault	115.0
131	131	262	Cleaning_windows	30.0
132	132	264	Cleaning_windows	30.0
133	133	266	Knitting	74.0
134	134	268	Knitting	74.0
135	135	270	Assembling_bicycle	3.0
136	136	272	Assembling_bicycle	3.0
137	137	274	Rest	181.0
138	138	276	Rest	181.0
139	139	278	Grooming_dog	55.0
140	140	280	Grooming_dog	55.0
141	141	282	Wakeboarding	171.0
142	142	284	Wakeboarding	171.0
143	143	286	Skateboarding	139.0
144	144	288	Skateboarding	139.0
145	145	290	Horseback_riding	65.0
146	146	292	Horseback_riding	65.0
147	147	294	Playing_racquetball	109.0
148	148	296	Playing_racquetball	109.0
149	149	298	Rest	181.0
150	150	300	Rest	181.0
151	151	302	Rest	181.0
152	152	304	Rest	181.0
153	153	306	Rest	181.0
154	154	308	Rest	181.0
155	155	310	Rest	181.0
